Estado,year_week,temperature_2m_mean,apparent_temperature_mean
Wisconsin,201717,27.385418,32.23283
Wisconsin,201718,27.067558,31.50722
Wisconsin,201719,26.89256,31.289696
Wisconsin,201720,27.094345,31.450417
Wisconsin,201721,26.704762,31.10596
Wisconsin,201722,26.682737,30.96994
Wisconsin,201723,26.875298,30.141003
Wisconsin,201724,26.492262,28.470179
Wisconsin,201725,26.424107,28.432833
Wisconsin,201726,26.031845,28.78911
Wisconsin,201727,26.028275,27.935534
Wisconsin,201728,25.815178,27.05552
Wisconsin,201729,25.673214,27.043959
Wisconsin,201730,25.857141,27.347277
Wisconsin,201731,25.727379,27.437712
Wisconsin,201732,25.462797,27.522272
Wisconsin,201733,25.362202,26.372114
Wisconsin,201734,25.420834,26.912167
Wisconsin,201735,25.8125,27.963797
Wisconsin,201736,25.940475,28.238623
Wisconsin,201737,25.749702,28.5093
Wisconsin,201738,25.873215,27.785643
Wisconsin,201739,25.794048,29.189747
Wisconsin,201740,25.888689,29.29075
Wisconsin,201741,25.743452,29.057852
Wisconsin,201742,26.196728,30.11598
Wisconsin,201743,26.294643,30.248005
Wisconsin,201744,26.221132,30.1206
Wisconsin,201745,26.330359,30.59544
Wisconsin,201746,26.151785,30.00376
Wisconsin,201747,25.983334,29.873888
Wisconsin,201748,26.862202,31.131264
Wisconsin,201749,26.554464,31.01241
Wisconsin,201750,26.84494,31.291115
Wisconsin,201751,26.657145,30.406477
Wisconsin,201752,27.226786,31.762224
Wisconsin,201801,27.069345,31.119192
Wisconsin,201802,26.80982,30.664503
Wisconsin,201803,26.938393,31.01483
Wisconsin,201804,26.825893,31.083542
Wisconsin,201805,27.210712,31.881805
Wisconsin,201806,27.235416,31.178074
Wisconsin,201807,26.946726,31.00745
Wisconsin,201808,26.662798,30.308765
Wisconsin,201809,26.395832,31.220102
Wisconsin,201810,26.258333,31.531471
Wisconsin,201811,26.81131,31.143045
Wisconsin,201812,26.942558,31.226446
Wisconsin,201813,27.08631,31.647606
Wisconsin,201814,26.859821,31.2243
Wisconsin,201815,27.180357,31.533726
Wisconsin,201816,27.115177,31.288391
Wisconsin,201817,27.433332,31.917284
Wisconsin,201818,26.87619,31.302078
Wisconsin,201819,26.902382,31.242134
Wisconsin,201820,26.427086,30.707157
Wisconsin,201821,26.492859,30.550526
Wisconsin,201822,26.813393,29.907585
Wisconsin,201823,26.27232,29.957987
Wisconsin,201824,26.392561,29.351168
Wisconsin,201825,26.464586,27.693579
Wisconsin,201826,26.191072,27.714516
Wisconsin,201827,25.979763,27.930681
Wisconsin,201828,25.47143,27.748962
Wisconsin,201829,26.109522,27.82821
Wisconsin,201830,26.016666,28.352293
Wisconsin,201831,25.684526,26.71926
Wisconsin,201832,25.360712,26.534431
Wisconsin,201833,25.631548,27.416489
Wisconsin,201834,25.58125,27.127728
Wisconsin,201835,25.808035,28.41363
Wisconsin,201836,25.689583,28.172985
Wisconsin,201837,25.438095,28.695559
Wisconsin,201838,25.89613,28.681353
Wisconsin,201839,25.79494,28.371758
Wisconsin,201840,25.819048,29.602478
Wisconsin,201841,25.63125,29.399065
Wisconsin,201842,26.085417,30.124197
Wisconsin,201843,26.489285,30.716667
Wisconsin,201844,26.285418,30.507933
Wisconsin,201845,26.609524,30.816105
Wisconsin,201846,26.722916,31.204529
Wisconsin,201847,26.866669,31.503904
Wisconsin,201848,27.082739,31.545826
Wisconsin,201849,26.954762,31.3247
Wisconsin,201850,26.826786,30.98418
Wisconsin,201851,27.14494,31.691408
Wisconsin,201852,27.633333,32.049046
Wisconsin,201853,26.874998,31.78787
Wisconsin,201900,27.857986,32.387207
Wisconsin,201901,27.694048,32.056065
Wisconsin,201902,27.260714,31.77118
Wisconsin,201903,27.627975,31.769165
Wisconsin,201904,27.195536,31.231258
Wisconsin,201905,27.463095,32.181244
Wisconsin,201906,28.092262,32.976456
Wisconsin,201907,27.764584,32.24503
Wisconsin,201908,27.811012,32.099438
Wisconsin,201909,27.883333,32.2901
Wisconsin,201910,28.019642,33.134552
Wisconsin,201911,28.057442,32.473534
Wisconsin,201912,28.119047,33.302486
Wisconsin,201913,27.804462,32.74317
Wisconsin,201914,27.756548,32.44787
Wisconsin,201915,28.008335,33.163097
Wisconsin,201916,27.740772,32.762283
Wisconsin,201917,27.534227,32.152542
Wisconsin,201918,27.755358,32.778988
Wisconsin,201919,27.050299,31.569021
Wisconsin,201920,26.564583,31.056082
Wisconsin,201921,26.46875,30.305475
Wisconsin,201922,27.36369,29.780954
Wisconsin,201923,26.919643,29.148405
Wisconsin,201924,26.294643,29.051792
Wisconsin,201925,26.22143,28.212513
Wisconsin,201926,25.92887,27.840006
Wisconsin,201927,25.695538,27.33068
Wisconsin,201928,25.728867,27.560808
Wisconsin,201929,25.613394,27.79309
Wisconsin,201930,25.63274,27.112867
Wisconsin,201931,25.419344,26.479118
Wisconsin,201932,25.340475,27.330065
Wisconsin,201933,25.499107,27.704262
Wisconsin,201934,25.303276,27.76061
Wisconsin,201935,25.706251,28.362782
Wisconsin,201936,25.551785,28.83062
Wisconsin,201937,25.844048,28.3252
Wisconsin,201938,25.685715,28.942886
Wisconsin,201939,25.599703,29.260689
Wisconsin,201940,25.755953,28.290125
Wisconsin,201941,25.838394,29.772371
Wisconsin,201942,26.109226,29.971544
Wisconsin,201943,25.80863,30.128832
Wisconsin,201944,26.978273,31.85708
Wisconsin,201945,26.591967,31.404684
Wisconsin,201946,27.08244,31.902754
Wisconsin,201947,27.341368,32.304585
Wisconsin,201948,27.37351,31.630653
Wisconsin,201949,26.95893,31.488977
Wisconsin,201950,27.53006,32.41077
Wisconsin,201951,27.980953,33.172207
Wisconsin,201952,27.988543,33.02348
Wisconsin,202000,27.755001,31.246492
Wisconsin,202001,27.889284,31.7468
Wisconsin,202002,28.10625,33.08471
Wisconsin,202003,28.023808,32.970898
Wisconsin,202004,28.084524,32.865173
Wisconsin,202005,28.238096,33.12682
Wisconsin,202006,28.357738,32.931038
Wisconsin,202007,27.677677,32.751354
Wisconsin,202008,28.064285,33.015564
Wisconsin,202009,27.50595,32.525833
Wisconsin,202010,27.524109,32.39771
Wisconsin,202011,27.786905,32.511833
Wisconsin,202012,27.49762,31.872183
Wisconsin,202013,28.392857,33.587284
Wisconsin,202014,27.808632,32.837917
Wisconsin,202015,27.756548,32.335144
Wisconsin,202016,27.590475,32.09276
Wisconsin,202017,28.000893,32.796345
Wisconsin,202018,27.76875,32.341908
Wisconsin,202019,27.35119,31.959435
Wisconsin,202020,27.559525,31.799116
Wisconsin,202021,26.872025,31.044147
Wisconsin,202022,26.620537,30.96361
Wisconsin,202023,26.494642,29.802992
Wisconsin,202024,26.635712,29.586231
Wisconsin,202025,26.486609,28.212082
Wisconsin,202026,26.220238,27.838247
Wisconsin,202027,25.787498,27.39912
Wisconsin,202028,25.741665,27.542334
Wisconsin,202029,25.490477,27.736063
Wisconsin,202030,25.458334,27.00977
Wisconsin,202031,25.182142,26.404074
Wisconsin,202032,25.202976,26.74276
Wisconsin,202033,25.175,26.888062
Wisconsin,202034,25.335714,27.433834
Wisconsin,202035,25.210417,27.46648
Wisconsin,202036,25.229763,27.966778
Wisconsin,202037,25.347025,27.567064
Wisconsin,202038,25.467857,28.44268
Wisconsin,202039,25.741667,28.82934
Wisconsin,202040,25.702381,29.124832
Wisconsin,202041,25.684822,29.591225
Wisconsin,202042,26.17619,30.174301
Wisconsin,202043,26.35625,30.580635
Wisconsin,202044,26.78125,30.833754
Wisconsin,202045,26.533333,30.511322
Wisconsin,202046,26.339582,30.249222
Wisconsin,202047,26.263987,30.058857
Wisconsin,202048,26.49881,30.722326
Wisconsin,202049,26.425297,30.59128
Wisconsin,202050,26.172617,30.313633
Wisconsin,202051,26.371132,30.931559
Wisconsin,202052,27.132812,31.514374
Wisconsin,202100,26.795834,31.094975
Wisconsin,202101,26.748808,30.9962
Wisconsin,202102,26.545238,30.56733
Wisconsin,202103,26.996132,31.232737
Wisconsin,202104,27.182737,31.404215
Wisconsin,202105,27.229465,31.65498
Wisconsin,202106,27.44732,31.851772
Wisconsin,202107,26.925297,31.489218
Wisconsin,202108,26.894047,31.188229
Wisconsin,202109,27.321426,31.841637
Wisconsin,202110,26.934523,30.99596
Wisconsin,202111,26.823511,30.60306
Wisconsin,202112,27.19345,31.860394
Wisconsin,202113,27.305655,32.418236
Wisconsin,202114,27.404465,32.32015
Wisconsin,202115,27.550894,32.2961
Wisconsin,202116,27.490177,32.084946
Wisconsin,202117,27.316368,31.91781
Wisconsin,202118,26.804167,30.7822
Wisconsin,202119,27.614582,32.06297
Wisconsin,202120,27.289286,31.545279
Wisconsin,202121,27.070536,31.605362
Wisconsin,202122,26.49375,30.808094
Wisconsin,202123,26.605656,30.513481
Wisconsin,202124,26.426785,29.850685
Wisconsin,202125,25.998512,29.456434
Wisconsin,202126,26.415476,29.19812
Wisconsin,202127,26.002975,28.891363
Wisconsin,202128,26.382439,27.807425
Wisconsin,202129,26.065477,27.483196
Wisconsin,202130,25.951487,27.795107
Wisconsin,202131,25.990177,28.31368
Wisconsin,202132,26.020239,27.86463
Wisconsin,202133,25.956547,28.319368
Wisconsin,202134,25.786903,28.441599
Wisconsin,202135,25.46875,27.903608
Wisconsin,202136,25.89762,29.361927
Wisconsin,202137,25.592262,29.146002
Wisconsin,202138,25.916666,29.568285
Wisconsin,202139,25.687798,29.913641
Wisconsin,202140,26.25238,30.235378
Wisconsin,202141,26.161608,30.36968
Wisconsin,202142,26.043453,29.78533
Wisconsin,202143,26.104166,29.825266
Wisconsin,202144,26.82113,30.745144
Wisconsin,202145,26.21488,30.264828
Wisconsin,202146,26.952974,30.989738
Wisconsin,202147,27.039883,31.13822
Wisconsin,202148,27.008036,30.976284
Wisconsin,202149,27.141666,31.01085
Wisconsin,202150,27.125298,31.503008
Wisconsin,202151,27.30268,31.622433
Wisconsin,202152,27.223333,31.488567
Wisconsin,202200,26.9375,30.681442
Wisconsin,202201,27.359526,31.432684
Wisconsin,202202,27.035416,30.882242
Wisconsin,202203,27.532438,31.78937
Wisconsin,202204,27.741667,32.096844
Wisconsin,202205,27.160418,31.416964
Wisconsin,202206,26.952976,31.075481
Wisconsin,202207,26.938692,30.73672
Wisconsin,202208,27.133926,31.065166
Wisconsin,202209,27.394642,31.30901
Wisconsin,202210,27.391966,31.941504
Wisconsin,202211,27.147322,31.460377
Wisconsin,202212,27.293451,32.16182
Wisconsin,202213,27.299404,31.831305
Wisconsin,202214,27.944641,32.355736
Wisconsin,202215,27.140774,30.94561
Wisconsin,202216,27.81637,32.062923
Wisconsin,202217,27.294344,31.718775
Wisconsin,202218,27.391962,31.941034
Wisconsin,202219,27.239286,31.648811
Wisconsin,202220,26.96131,30.235939
Wisconsin,202221,26.520535,29.574303
Wisconsin,202222,26.19881,29.748188
Wisconsin,202223,25.974106,29.439337
Wisconsin,202224,27.167559,28.766598
Wisconsin,202225,25.786608,28.846914
Wisconsin,202226,26.536608,28.900244
Wisconsin,202227,26.202974,27.940262
Wisconsin,202228,25.804167,26.992798
Wisconsin,202229,25.476488,26.410938
Wisconsin,202230,25.569643,27.316349
Wisconsin,202231,25.464584,26.47936
Wisconsin,202232,25.224405,26.63567
Wisconsin,202233,25.29494,27.028587
Wisconsin,202234,25.54881,27.042198
Wisconsin,202235,25.27143,27.932283
Wisconsin,202236,25.178272,27.260048
Wisconsin,202237,25.493155,27.79027
Wisconsin,202238,25.298512,28.11593
Wisconsin,202239,25.316963,28.27529
Wisconsin,202240,25.548214,29.577154
Wisconsin,202241,25.783333,29.194126
Wisconsin,202242,25.782738,29.61978
Wisconsin,202243,26.206846,30.358582
Wisconsin,202244,26.340775,30.376078
Wisconsin,202245,26.169346,29.96832
Wisconsin,202246,25.87887,29.573027
Wisconsin,202247,26.402082,30.472275
Wisconsin,202248,25.833632,29.714458
Wisconsin,202249,26.568453,30.848696
Wisconsin,202250,26.397617,30.47419
Wisconsin,202251,26.85744,30.97632
Wisconsin,202252,27.431946,31.742826
Wisconsin,202300,27.754166,32.16227
Wisconsin,202301,27.899107,31.858969
Wisconsin,202302,27.308035,31.54202
Wisconsin,202303,27.06131,30.870314
Wisconsin,202304,26.844345,30.770653
Wisconsin,202305,27.141668,31.494526
Wisconsin,202306,27.553572,32.036884
Wisconsin,202307,27.741371,32.61532
Wisconsin,202308,27.72113,31.985567
Wisconsin,202309,27.614882,32.039665
Wisconsin,202310,27.699999,32.102406
Wisconsin,202311,27.684523,31.53065
Wisconsin,202312,27.336609,30.817661
Wisconsin,202313,27.95893,32.51224
Wisconsin,202314,27.923807,32.470444
Wisconsin,202315,27.830061,32.552204
Wisconsin,202316,27.771729,32.134598
Wisconsin,202317,27.429167,31.552647
Wisconsin,202318,27.595833,31.94703
Wisconsin,202319,27.463095,32.408848
Wisconsin,202320,27.457737,31.632706
Wisconsin,202321,27.573511,31.91261
Wisconsin,202322,26.815477,30.56397
Wisconsin,202323,26.424107,29.964504
Wisconsin,202324,27.44494,29.566257
Wisconsin,202325,26.55506,28.450642
Wisconsin,202326,26.430061,28.12498
Wisconsin,202327,26.245237,28.709932
Wisconsin,202328,25.97232,28.34097
Wisconsin,202329,26.11131,28.150057
Wisconsin,202330,26.025894,28.603971
Wisconsin,202331,25.785715,28.032822
Wisconsin,202332,25.886013,27.663202
Wisconsin,202333,25.80268,28.079132
Wisconsin,202334,25.953571,28.739122
Wisconsin,202335,25.876488,28.353287
Wisconsin,202336,25.858631,28.490221
Wisconsin,202337,25.901192,28.66031
Wisconsin,202338,25.83363,29.407892
Wisconsin,202339,26.531847,30.460878
Wisconsin,202340,26.444641,29.277075
Wisconsin,202341,26.01607,29.991077
Wisconsin,202342,26.311607,30.208666
Wisconsin,202343,26.604763,30.561018
Wisconsin,202344,26.892561,31.430923
Wisconsin,202345,26.513391,30.93325
Wisconsin,202346,26.9125,31.38524
Wisconsin,202347,26.77976,30.920597
Wisconsin,202348,27.083632,31.578825
Wisconsin,202349,27.324106,31.810846
Wisconsin,202350,27.513393,32.016968
Wisconsin,202351,28.33125,31.982061
Wisconsin,202352,27.779167,32.378765
Wisconsin,202401,27.511606,31.971245
Wisconsin,202402,27.250595,31.448555
Wisconsin,202403,27.360119,31.706615
Wisconsin,202404,27.45,31.94424
Wisconsin,202405,28.370537,33.16064
Wisconsin,202406,29.01607,33.94198
Wisconsin,202407,27.893454,32.315132
Wisconsin,202408,28.323215,32.600677
Wisconsin,202409,27.92887,32.46672
Wisconsin,202410,28.491665,33.362038
Wisconsin,202411,28.500298,33.782284
Wisconsin,202412,28.349405,32.820614
Wisconsin,202413,28.61994,33.65286
Wisconsin,202414,28.236609,33.19672
Wisconsin,202415,28.491964,33.761536
Wisconsin,202416,28.666964,33.80372
Wisconsin,202417,28.543451,33.226723
Wisconsin,202418,28.783335,33.621883
Wisconsin,202419,28.006548,32.719376
Wisconsin,202420,27.302082,32.0271
Wisconsin,202421,27.155952,31.412981
Wisconsin,202422,27.374405,31.357431
Wisconsin,202423,26.915775,30.534178
Wisconsin,202424,27.15982,29.661386
Wisconsin,202425,26.538095,29.372118
Wisconsin,202426,26.52262,29.16401
Wisconsin,202427,26.42768,28.549776
Wisconsin,202428,25.903868,27.364256
Wisconsin,202429,25.605057,27.075006
Wisconsin,202430,25.439882,27.271132
Wisconsin,202431,25.351189,26.587145
Wisconsin,202432,25.354763,27.43326
Wisconsin,202433,25.413391,27.105328
Wisconsin,202434,25.540476,27.2453
Wisconsin,202435,25.48482,27.110197
Wisconsin,202436,25.590773,27.7953
Wisconsin,202437,25.526192,27.82476
Wisconsin,202438,25.672024,28.626959
Wisconsin,202439,25.888094,28.992565
Wisconsin,202440,25.62262,28.531317
Wisconsin,202441,26.040773,29.429283
Wisconsin,202442,25.941965,29.478569
Wisconsin,202443,26.558037,30.383682
Wisconsin,202444,26.183035,30.123873
Wisconsin,202445,26.58988,30.600094
Wisconsin,202446,26.545834,30.511625
Wisconsin,202447,27.150894,31.129723
Wisconsin,202448,26.9372,31.060318
Wisconsin,202449,26.635418,30.844835
Wisconsin,202450,27.116072,31.179197
Wisconsin,202451,27.529165,32.190174
Wisconsin,202452,27.703274,32.036507
Wisconsin,202453,27.890621,32.409187
Wisconsin,202500,27.99,32.470184
Wisconsin,202501,27.795534,32.204388
Wisconsin,202502,27.578274,31.7129
Wisconsin,202503,27.550594,31.299967
Wisconsin,202504,27.369791,31.664986
Wyoming,201000,26.352083,30.897882
Wyoming,201001,26.366072,30.572342
Wyoming,201002,27.255358,31.290154
Wyoming,201003,27.09851,31.889303
Wyoming,201004,27.374405,31.953262
Wyoming,201005,27.804464,32.709892
Wyoming,201006,27.086905,31.53264
Wyoming,201007,27.80863,32.728355
Wyoming,201008,27.630058,32.592022
Wyoming,201009,27.498512,32.400784
Wyoming,201010,27.427382,32.291706
Wyoming,201011,27.63363,32.347446
Wyoming,201012,28.159523,33.23854
Wyoming,201013,27.987797,33.282597
Wyoming,201014,27.93393,33.149326
Wyoming,201015,28.12381,33.35825
Wyoming,201016,28.148512,32.937645
Wyoming,201017,27.228273,32.11186
Wyoming,201018,27.751488,32.519527
Wyoming,201019,27.184225,31.984444
Wyoming,201020,27.595833,31.42291
Wyoming,201021,27.429762,30.93676
Wyoming,201022,26.942263,30.352253
Wyoming,201023,26.568453,29.871708
Wyoming,201024,26.311903,29.27859
Wyoming,201025,26.328571,28.323614
Wyoming,201026,26.488987,28.103163
Wyoming,201027,25.690477,26.684679
Wyoming,201028,25.291368,26.36379
Wyoming,201029,25.161606,26.452427
Wyoming,201030,25.212797,25.868202
Wyoming,201031,25.497322,26.771563
Wyoming,201032,25.381248,26.97572
Wyoming,201033,25.34732,26.893864
Wyoming,201034,25.197323,26.726007
Wyoming,201035,25.270239,26.474167
Wyoming,201036,25.502083,27.786335
Wyoming,201037,25.550892,28.152971
Wyoming,201038,25.297321,28.431707
Wyoming,201039,25.759523,29.284805
